Grenada,GRD,2020-06-23,23
Guadeloupe,GLP,2020-06-23,174
Guam,GUM,2020-06-23,216
Guatemala,GTM,2020-06-23,13145
Guernsey,GGY,2020-06-23,252
Guinea,GIN,2020-06-23,4988
Guinea-Bissau,GNB,2020-06-23,1556
Guyana,GUY,2020-06-23,184
Haiti,HTI,2020-06-23,5211
Honduras,HND,2020-06-23,12825
Hungary,HUN,2020-06-23,4107
Iceland,ISL,2020-06-23,1828
India,IND,2020-06-23,440215
Indonesia,IDN,2020-06-23,47896
Iran,IRN,2020-06-23,207525
Iraq,IRQ,2020-06-23,32676
Ireland,IRL,2020-06-23,25379
Isle of Man,IMN,2020-06-23,338
Israel,ISR,2020-06-23,21176
Italy,ITA,2020-06-23,239119
Jamaica,JAM,2020-06-23,659
Japan,JPN,2020-06-23,17968
Jersey,JEY,2020-06-23,302
Jordan,JOR,2020-06-23,908
Kazakhstan,KAZ,2020-06-23,20566
Kenya,KEN,2020-06-23,4797
Kosovo,OWID_KOS,2020-06-23,2173
Kuwait,KWT,2020-06-23,40291
Laos,LAO,2020-06-23,19
Latvia,LVA,2020-06-23,1111
Lebanon,LBN,2020-06-23,1603
Lesotho,LSO,2020-06-23,12
Liberia,LBR,2020-06-23,657
Libya,LBY,2020-06-23,571
Liechtenstein,LIE,2020-06-23,83
Lithuania,LTU,2020-06-23,1733
Luxembourg,LUX,2020-06-23,3160
Madagascar,MDG,2020-06-23,1640
Malawi,MWI,2020-06-23,803
Malaysia,MYS,2020-06-23,8587
Maldives,MDV,2020-06-23,2238
Mali,MLI,2020-06-23,1976
Malta,MLT,2020-06-23,668
Martinique,MTQ,2020-06-23,236
Mauritania,MRT,2020-06-23,3121
Mauritius,MUS,2020-06-23,340
Mayotte,MYT,2020-06-23,2434
Mexico,MEX,2020-06-23,229540
Moldova,MDA,2020-06-23,14363
Monaco,MCO,2020-06-23,60
Mongolia,MNG,2020-06-23,215
Montenegro,MNE,2020-06-23,40
Montserrat,MSR,2020-06-23,11
Morocco,MAR,2020-06-23,10172
Mozambique,MOZ,2020-06-23,737
Myanmar,MMR,2020-06-23,292
Namibia,NAM,2020-06-23,63
Nepal,NPL,2020-06-23,10099
Netherlands,NLD,2020-06-23,49516
New Caledonia,NCL,2020-06-23,21
New Zealand,NZL,2020-06-23,1165
Nicaragua,NIC,2020-06-23,2014
Niger,NER,2020-06-23,1046
Nigeria,NGA,2020-06-23,20919
North Macedonia,MKD,2020-06-23,5198
Northern Mariana Islands,MNP,2020-06-23,30
Norway,NOR,2020-06-23,8775
Oman,OMN,2020-06-23,31076
Pakistan,PAK,2020-06-23,181088
Palestine,PSE,2020-06-23,1196
Panama,PAN,2020-06-23,26030
Papua New Guinea,PNG,2020-06-23,9
Paraguay,PRY,2020-06-23,1392
Peru,PER,2020-06-23,254936
Philippines,PHL,2020-06-23,30675
Poland,POL,2020-06-23,32227
Portugal,PRT,2020-06-23,39394
Puerto Rico,PRI,2020-06-23,1754
Qatar,QAT,2020-06-23,88403
Reunion,REU,2020-06-23,507
Romania,ROU,2020-06-23,24291
Russia,RUS,2020-06-23,599705
Rwanda,RWA,2020-06-23,787
Saint Barthelemy,BLM,2020-06-23,6
Saint Kitts and Nevis,KNA,2020-06-23,15
Saint Lucia,LCA,2020-06-23,19
Saint Martin (French part),MAF,2020-06-23,42
Saint Pierre and Miquelon,SPM,2020-06-23,1
Saint Vincent and the Grenadines,VCT,2020-06-23,29
San Marino,SMR,2020-06-23,715
Sao Tome and Principe,STP,2020-06-23,702
Saudi Arabia,SAU,2020-06-23,161005
Senegal,SEN,2020-06-23,5970
Serbia,SRB,2020-06-23,12990
Seychelles,SYC,2020-06-23,11
Sierra Leone,SLE,2020-06-23,1340
Singapore,SGP,2020-06-23,42313
Sint Maarten (Dutch part),SXM,2020-06-23,77
Slovakia,SVK,2020-06-23,1589
Slovenia,SVN,2020-06-23,1521
Somalia,SOM,2020-06-23,2812
South Africa,ZAF,2020-06-23,101590
South Korea,KOR,2020-06-23,12484
South Sudan,SSD,2020-06-23,1916
Spain,ESP,2020-06-23,254607
Sri Lanka,LKA,2020-06-23,1991
Sudan,SDN,2020-06-23,8796
Suriname,SUR,2020-06-23,318
Sweden,SWE,2020-06-23,59678
Switzerland,CHE,2020-06-23,31305
Syria,SYR,2020-06-23,219
Tajikistan,TJK,2020-06-23,5513
Tanzania,TZA,2020-06-23,509
Thailand,THA,2020-06-23,3156
Togo,TGO,2020-06-23,569
Trinidad and Tobago,TTO,2020-06-23,123
Tunisia,TUN,2020-06-23,1159
Turkey,TUR,2020-06-23,188897
Turks and Caicos Islands,TCA,2020-06-23,14
Uganda,UGA,2020-06-23,795
Ukraine,UKR,2020-06-23,33722
United Arab Emirates,ARE,2020-06-23,45303
United Kingdom,GBR,2020-06-23,278367
United States,USA,2020-06-23,2327911
United States Virgin Islands,VIR,2020-06-23,76
Uruguay,URY,2020-06-23,876
Vatican,VAT,2020-06-23,12
Venezuela,VEN,2020-06-23,3918
Vietnam,VNM,2020-06-23,349
Yemen,YEM,2020-06-23,967
Zambia,ZMB,2020-06-23,1452
Zimbabwe,ZWE,2020-06-23,512
Afghanistan,AFG,2020-06-24,29481
Albania,ALB,2020-06-24,1995
Algeria,DZA,2020-06-24,12076
Andorra,AND,2020-06-24,855
Angola,AGO,2020-06-24,197
Anguilla,AIA,2020-06-24,3
Antigua and Barbuda,ATG,2020-06-24,26
Argentina,ARG,2020-06-24,63117
Armenia,ARM,2020-06-24,21717
Aruba,ABW,2020-06-24,101
Australia,AUS,2020-06-24,7492
Austria,AUT,2020-06-24,14111
Azerbaijan,AZE,2020-06-24,13207
Bahamas,BHS,2020-06-24,104
Bahrain,BHR,2020-06-24,23062
Bangladesh,BGD,2020-06-24,122660
Barbados,BRB,2020-06-24,97
Belarus,BLR,2020-06-24,59487
Belgium,BEL,2020-06-24,61293
Belize,BLZ,2020-06-24,23
Benin,BEN,2020-06-24,850
Bermuda,BMU,2020-06-24,146
Bhutan,BTN,2020-06-24,70
Bolivia,BOL,2020-06-24,25493
Bonaire Sint Eustatius and Saba,BES,2020-06-24,7
Bosnia and Herzegovina,BIH,2020-06-24,3588
Botswana,BWA,2020-06-24,89
Brazil,BRA,2020-06-24,1106470
British Virgin Islands,VGB,2020-06-24,8
Brunei,BRN,2020-06-24,141
Bulgaria,BGR,2020-06-24,3872
Burkina Faso,BFA,2020-06-24,903
Burundi,BDI,2020-06-24,144
Cambodia,KHM,2020-06-24,130
Cameroon,CMR,2020-06-24,12270
Canada,CAN,2020-06-24,101626
Cape Verde,CPV,2020-06-24,983
Cayman Islands,CYM,2020-06-24,195
Central African Republic,CAF,2020-06-24,3470
Chad,TCD,2020-06-24,860
Chile,CHL,2020-06-24,250767
China,CHN,2020-06-24,85098
Colombia,COL,2020-06-24,71183
Comoros,COM,2020-06-24,195
Congo,COG,2020-06-24,1141
Costa Rica,CRI,2020-06-24,2277
Cote d'Ivoire,CIV,2020-06-24,7904
Croatia,HRV,2020-06-24,2366
Cuba,CUB,2020-06-24,2318
Curacao,CUW,2020-06-24,24
Cyprus,CYP,2020-06-24,990
Czechia,CZE,2020-06-24,10763
Democratic Republic of Congo,COD,2020-06-24,6212
Denmark,DNK,2020-06-24,12561
Djibouti,DJI,2020-06-24,4617
Dominica,DMA,2020-06-24,18
Dominican Republic,DOM,2020-06-24,27936
East Timor,TLS,2020-06-24,24
Ecuador,ECU,2020-06-24,51643
Egypt,EGY,2020-06-24,58141
El Salvador,SLV,2020-06-24,4973
Equatorial Guinea,GNQ,2020-06-24,3033
Eritrea,ERI,2020-06-24,143
Estonia,EST,2020-06-24,7226
Eswatini,SWZ,2020-06-24,674
Ethiopia,ETH,2020-06-24,4848
Falkland Islands,FLK,2020-06-24,13
Faroe Islands,FRO,2020-06-24,187
Fiji,FJI,2020-06-24,18
Finland,FIN,2020-06-24,6761
France,FRA,2020-06-24,16108
French Guiana,GUF,2020-06-24,2593
French Polynesia,PYF,2020-06-24,60
Gabon,GAB,2020-06-24,4849
Gambia,GMB,2020-06-24,42
Georgia,GEO,2020-06-24,914
Germany,DEU,2020-06-24,190976
Ghana,GHA,2020-06-24,15473
Gibraltar,GIB,2020-06-24,168
Greece,GRC,2020-06-24,3347
Greenland,GRL,2020-06-24,13
Grenada,GRD,2020-06-24,23
Guadeloupe,GLP,2020-06-24,174
Guam,GUM,2020-06-24,217
Guatemala,GTM,2020-06-24,13769
Guernsey,GGY,2020-06-24,252
Guinea,GIN,2020-06-24,5104
Guinea-Bissau,GNB,2020-06-24,1556
Guyana,GUY,2020-06-24,205
Haiti,HTI,2020-06-24,5216
Honduras,HND,2020-06-24,13356
Hungary,HUN,2020-06-24,4107
Iceland,ISL,2020-06-24,1828
India,IND,2020-06-24,456183
Indonesia,IDN,2020-06-24,49009
Iran,IRN,2020-06-24,209970
Iraq,IRQ,2020-06-24,34502
Ireland,IRL,2020-06-24,25383
Isle of Man,IMN,2020-06-24,338
Israel,ISR,2020-06-24,21628
Italy,ITA,2020-06-24,239232
Jamaica,JAM,2020-06-24,665
Japan,JPN,2020-06-24,18024
Jersey,JEY,2020-06-24,302
Jordan,JOR,2020-06-24,912
Kazakhstan,KAZ,2020-06-24,22196
Kenya,KEN,2020-06-24,4952
Kosovo,OWID_KOS,2020-06-24,2225
Kuwait,KWT,2020-06-24,41033
Laos,LAO,2020-06-24,19
Latvia,LVA,2020-06-24,1111
Lebanon,LBN,2020-06-24,1622
Lesotho,LSO,2020-06-24,17
Liberia,LBR,2020-06-24,667
Libya,LBY,2020-06-24,571
Liechtenstein,LIE,2020-06-24,83
Lithuania,LTU,2020-06-24,1734
Luxembourg,LUX,2020-06-24,3160
Madagascar,MDG,2020-06-24,1724
Malawi,MWI,2020-06-24,848
Malaysia,MYS,2020-06-24,8590
Maldives,MDV,2020-06-24,2260
Mali,MLI,2020-06-24,1997
Malta,MLT,2020-06-24,668
Martinique,MTQ,2020-06-24,236
Mauritania,MRT,2020-06-24,3292
Mauritius,MUS,2020-06-24,340
Mayotte,MYT,2020-06-24,2452
Mexico,MEX,2020-06-24,236554
Moldova,MDA,2020-06-24,14714
Monaco,MCO,2020-06-24,60
Mongolia,MNG,2020-06-24,215
Montenegro,MNE,2020-06-24,40
Montserrat,MSR,2020-06-24,11
Morocco,MAR,2020-06-24,10344
Mozambique,MOZ,2020-06-24,757
Myanmar,MMR,2020-06-24,293
Namibia,NAM,2020-06-24,72
Nepal,NPL,2020-06-24,10728
Netherlands,NLD,2020-06-24,49516
New Caledonia,NCL,2020-06-24,21
New Zealand,NZL,2020-06-24,1166
Nicaragua,NIC,2020-06-24,2014
Niger,NER,2020-06-24,1051
Nigeria,NGA,2020-06-24,21371
North Macedonia,MKD,2020-06-24,5198
Northern Mariana Islands,MNP,2020-06-24,30
Norway,NOR,2020-06-24,8788
Oman,OMN,2020-06-24,32394
Pakistan,PAK,2020-06-24,185034
Palestine,PSE,2020-06-24,1375
Panama,PAN,2020-06-24,26752
Papua New Guinea,PNG,2020-06-24,9
Paraguay,PRY,2020-06-24,1422
Peru,PER,2020-06-24,257447
Philippines,PHL,2020-06-24,31825
Poland,POL,2020-06-24,32527
Portugal,PRT,2020-06-24,39394
Puerto Rico,PRI,2020-06-24,1791
Qatar,QAT,2020-06-24,89579
Reunion,REU,2020-06-24,507
Romania,ROU,2020-06-24,24505
Russia,RUS,2020-06-24,606881
Rwanda,RWA,2020-06-24,798
Saint Barthelemy,BLM,2020-06-24,6
Saint Kitts and Nevis,KNA,2020-06-24,15
Saint Lucia,LCA,2020-06-24,19
Saint Martin (French part),MAF,2020-06-24,42
Saint Pierre and Miquelon,SPM,2020-06-24,1
Saint Vincent and the Grenadines,VCT,2020-06-24,29
San Marino,SMR,2020-06-24,715
Sao Tome and Principe,STP,2020-06-24,707
Saudi Arabia,SAU,2020-06-24,164144
Senegal,SEN,2020-06-24,6034
Serbia,SRB,2020-06-24,13092
Seychelles,SYC,2020-06-24,11
Sierra Leone,SLE,2020-06-24,1347
Singapore,SGP,2020-06-24,42432
Sint Maarten (Dutch part),SXM,2020-06-24,77
Slovakia,SVK,2020-06-24,1607
Slovenia,SVN,2020-06-24,1521
Somalia,SOM,2020-06-24,2835
South Africa,ZAF,2020-06-24,106108
South Korea,KOR,2020-06-24,12535
South Sudan,SSD,2020-06-24,1930
Spain,ESP,2020-06-24,254607
Sri Lanka,LKA,2020-06-24,2001
Sudan,SDN,2020-06-24,8887
Suriname,SUR,2020-06-24,319
Sweden,SWE,2020-06-24,60987
Switzerland,CHE,2020-06-24,31342
Syria,SYR,2020-06-24,231
Tajikistan,TJK,2020-06-24,5567
Tanzania,TZA,2020-06-24,509
Thailand,THA,2020-06-24,3157
Togo,TGO,2020-06-24,576
Trinidad and Tobago,TTO,2020-06-24,123
Tunisia,TUN,2020-06-24,1159
Turkey,TUR,2020-06-24,190165
Turks and Caicos Islands,TCA,2020-06-24,14
Uganda,UGA,2020-06-24,803
Ukraine,UKR,2020-06-24,33722
United Arab Emirates,ARE,2020-06-24,45683
United Kingdom,GBR,2020-06-24,279266
United States,USA,2020-06-24,2356609
United States Virgin Islands,VIR,2020-06-24,76
Uruguay,URY,2020-06-24,882
Vatican,VAT,2020-06-24,12
Venezuela,VEN,2020-06-24,4048
Vietnam,VNM,2020-06-24,349
Yemen,YEM,2020-06-24,992
Zambia,ZMB,2020-06-24,1477
Zimbabwe,ZWE,2020-06-24,525
Afghanistan,AFG,2020-06-25,29640
Albania,ALB,2020-06-25,2047
Algeria,DZA,2020-06-25,12248
Andorra,AND,2020-06-25,855
Angola,AGO,2020-06-25,212
Anguilla,AIA,2020-06-25,3
Antigua and Barbuda,ATG,2020-06-25,26
Argentina,ARG,2020-06-25,66132
Armenia,ARM,2020-06-25,22488
Aruba,ABW,2020-06-25,101
Australia,AUS,2020-06-25,7521
Austria,AUT,2020-06-25,14154
Azerbaijan,AZE,2020-06-25,13715
Bahamas,BHS,2020-06-25,104
Bahrain,BHR,2020-06-25,23570
Bangladesh,BGD,2020-06-25,126606
Barbados,BRB,2020-06-25,97
Belarus,BLR,2020-06-25,59945
Belgium,BEL,2020-06-25,61403
Belize,BLZ,2020-06-25,23
Benin,BEN,2020-06-25,902
Bermuda,BMU,2020-06-25,146
Bhutan,BTN,2020-06-25,70
Bolivia,BOL,2020-06-25,26389
Bonaire Sint Eustatius and Saba,BES,2020-06-25,7
Bosnia and Herzegovina,BIH,2020-06-25,3676
Botswana,BWA,2020-06-25,125
Brazil,BRA,2020-06-25,1145906
British Virgin Islands,VGB,2020-06-25,8
Brunei,BRN,2020-06-25,141
Bulgaria,BGR,2020-06-25,3872
Burkina Faso,BFA,2020-06-25,941
Burundi,BDI,2020-06-25,144
Cambodia,KHM,2020-06-25,130
Cameroon,CMR,2020-06-25,12592
Canada,CAN,2020-06-25,101952
Cape Verde,CPV,2020-06-25,999
Cayman Islands,CYM,2020-06-25,195
Central African Republic,CAF,2020-06-25,3698
Chad,TCD,2020-06-25,860
Chile,CHL,2020-06-25,254416
China,CHN,2020-06-25,85119
Colombia,COL,2020-06-25,73572
Comoros,COM,2020-06-25,195
Congo,COG,2020-06-25,1204
Costa Rica,CRI,2020-06-25,2368
Cote d'Ivoire,CIV,2020-06-25,8164
Croatia,HRV,2020-06-25,2388
Cuba,CUB,2020-06-25,2319
Curacao,CUW,2020-06-25,24
Cyprus,CYP,2020-06-25,991
Czechia,CZE,2020-06-25,10890
Democratic Republic of Congo,COD,2020-06-25,6410
Denmark,DNK,2020-06-25,12615
Djibouti,DJI,2020-06-25,4630
Dominica,DMA,2020-06-25,18
Dominican Republic,DOM,2020-06-25,28631
East Timor,TLS,2020-06-25,24
Ecuador,ECU,2020-06-25,52334
Egypt,EGY,2020-06-25,59561
El Salvador,SLV,2020-06-25,5150
Equatorial Guinea,GNQ,2020-06-25,3145
Eritrea,ERI,2020-06-25,144
Estonia,EST,2020-06-25,7226
Eswatini,SWZ,2020-06-25,690
Ethiopia,ETH,2020-06-25,5034
Falkland Islands,FLK,2020-06-25,13
Faroe Islands,FRO,2020-06-25,187
Fiji,FJI,2020-06-25,18
Finland,FIN,2020-06-25,6769
France,FRA,2020-06-25,16108
French Guiana,GUF,2020-06-25,2827
French Polynesia,PYF,2020-06-25,60
Gabon,GAB,2020-06-25,4956
Gambia,GMB,2020-06-25,43
Georgia,GEO,2020-06-25,917
Germany,DEU,2020-06-25,190976
Ghana,GHA,2020-06-25,15834
Gibraltar,GIB,2020-06-25,168
Greece,GRC,2020-06-25,3347
Greenland,GRL,2020-06-25,13
Grenada,GRD,2020-06-25,23
Guadeloupe,GLP,2020-06-25,174
Guam,GUM,2020-06-25,223
Guatemala,GTM,2020-06-25,14540
Guernsey,GGY,2020-06-25,252
Guinea,GIN,2020-06-25,5174
Guinea-Bissau,GNB,2020-06-25,1556
Guyana,GUY,2020-06-25,206
Haiti,HTI,2020-06-25,5324
Honduras,HND,2020-06-25,13943
Hungary,HUN,2020-06-25,4114
Iceland,ISL,2020-06-25,1828
India,IND,2020-06-25,473105
Indonesia,IDN,2020-06-25,50187
Iran,IRN,2020-06-25,212501
Iraq,IRQ,2020-06-25,36702
Ireland,IRL,2020-06-25,25391
Isle of Man,IMN,2020-06-25,338
Israel,ISR,2020-06-25,22113
Italy,ITA,2020-06-25,239809
Jamaica,JAM,2020-06-25,670
Japan,JPN,2020-06-25,18110
Jersey,JEY,2020-06-25,304
Jordan,JOR,2020-06-25,931
Kazakhstan,KAZ,2020-06-25,23672
Kenya,KEN,2020-06-25,5206
Kosovo,OWID_KOS,2020-06-25,2320
Kuwait,KWT,2020-06-25,41879
Laos,LAO,2020-06-25,19
Latvia,LVA,2020-06-25,1111
Lebanon,LBN,2020-06-25,1644
Lesotho,LSO,2020-06-25,19
Liberia,LBR,2020-06-25,686
Libya,LBY,2020-06-25,639
Liechtenstein,LIE,2020-06-25,83
Lithuania,LTU,2020-06-25,1735
Luxembourg,LUX,2020-06-25,3160
Madagascar,MDG,2020-06-25,1787
Malawi,MWI,2020-06-25,941
Malaysia,MYS,2020-06-25,8596
Maldives,MDV,2020-06-25,2277
Mali,MLI,2020-06-25,2003
Malta,MLT,2020-06-25,668
Martinique,MTQ,2020-06-25,236
Mauritania,MRT,2020-06-25,3519
Mauritius,MUS,2020-06-25,341
Mayotte,MYT,2020-06-25,2467
Mexico,MEX,2020-06-25,243171
Moldova,MDA,2020-06-25,15078
Monaco,MCO,2020-06-25,60
Mongolia,MNG,2020-06-25,216
Montenegro,MNE,2020-06-25,40
Montserrat,MSR,2020-06-25,11
Morocco,MAR,2020-06-25,10907
Mozambique,MOZ,2020-06-25,762
Myanmar,MMR,2020-06-25,293
Namibia,NAM,2020-06-25,76
Nepal,NPL,2020-06-25,11162
Netherlands,NLD,2020-06-25,49516
New Caledonia,NCL,2020-06-25,21
New Zealand,NZL,2020-06-25,1169
Nicaragua,NIC,2020-06-25,2014
Niger,NER,2020-06-25,1056
Nigeria,NGA,2020-06-25,22020
North Macedonia,MKD,2020-06-25,5198
Northern Mariana Islands,MNP,2020-06-25,30
Norway,NOR,2020-06-25,8809
Oman,OMN,2020-06-25,33536
Pakistan,PAK,2020-06-25,188926
Palestine,PSE,2020-06-25,1534
Panama,PAN,2020-06-25,27314
Papua New Guinea,PNG,2020-06-25,10
Paraguay,PRY,2020-06-25,1528
Peru,PER,2020-06-25,260810
Philippines,PHL,2020-06-25,32291
Poland,POL,2020-06-25,32821
Portugal,PRT,2020-06-25,39394
Puerto Rico,PRI,2020-06-25,1822
Qatar,QAT,2020-06-25,90778
Reunion,REU,2020-06-25,508
Romania,ROU,2020-06-25,24826
Russia,RUS,2020-06-25,613994
Rwanda,RWA,2020-06-25,830
Saint Barthelemy,BLM,2020-06-25,6
Saint Kitts and Nevis,KNA,2020-06-25,15
Saint Lucia,LCA,2020-06-25,19
Saint Martin (French part),MAF,2020-06-25,42
Saint Pierre and Miquelon,SPM,2020-06-25,1
Saint Vincent and the Grenadines,VCT,2020-06-25,29
San Marino,SMR,2020-06-25,715
Sao Tome and Principe,STP,2020-06-25,710
Saudi Arabia,SAU,2020-06-25,167267
Senegal,SEN,2020-06-25,6129
Serbia,SRB,2020-06-25,13235
Seychelles,SYC,2020-06-25,14
Sierra Leone,SLE,2020-06-25,1354
Singapore,SGP,2020-06-25,42623
Sint Maarten (Dutch part),SXM,2020-06-25,77
Slovakia,SVK,2020-06-25,1630
Slovenia,SVN,2020-06-25,1521
Somalia,SOM,2020-06-25,2860
South Africa,ZAF,2020-06-25,111796
South Korea,KOR,2020-06-25,12563
South Sudan,SSD,2020-06-25,1942
Spain,ESP,2020-06-25,254607
Sri Lanka,LKA,2020-06-25,2010
Sudan,SDN,2020-06-25,8887
Suriname,SUR,2020-06-25,319
Sweden,SWE,2020-06-25,62683
Switzerland,CHE,2020-06-25,31406
Syria,SYR,2020-06-25,231
Tajikistan,TJK,2020-06-25,5630
Tanzania,TZA,2020-06-25,509
Thailand,THA,2020-06-25,3158
Togo,TGO,2020-06-25,583
Trinidad and Tobago,TTO,2020-06-25,123
Tunisia,TUN,2020-06-25,1160
Turkey,TUR,2020-06-25,191657
Turks and Caicos Islands,TCA,2020-06-25,14
Uganda,UGA,2020-06-25,819
Ukraine,UKR,2020-06-25,33722
United Arab Emirates,ARE,2020-06-25,46133
United Kingdom,GBR,2020-06-25,280149
United States,USA,2020-06-25,2394496
United States Virgin Islands,VIR,2020-06-25,76
Uruguay,URY,2020-06-25,885
Vatican,VAT,2020-06-25,12
Venezuela,VEN,2020-06-25,4186
Vietnam,VNM,2020-06-25,352
Yemen,YEM,2020-06-25,1015
Zambia,ZMB,2020-06-25,1489
Zimbabwe,ZWE,2020-06-25,530
Afghanistan,AFG,2020-06-26,30175
Albania,ALB,2020-06-26,2114
Algeria,DZA,2020-06-26,12445
Andorra,AND,2020-06-26,855
Angola,AGO,2020-06-26,244
Anguilla,AIA,2020-06-26,3
Antigua and Barbuda,ATG,2020-06-26,26
Argentina,ARG,2020-06-26,69142
Armenia,ARM,2020-06-26,23247
Aruba,ABW,2020-06-26,101
Australia,AUS,2020-06-26,7558
Austria,AUT,2020-06-26,14189
Azerbaijan,AZE,2020-06-26,14305
Bahamas,BHS,2020-06-26,104
Bahrain,BHR,2020-06-26,24081
Bangladesh,BGD,2020-06-26,130474
Barbados,BRB,2020-06-26,97
Belarus,BLR,2020-06-26,60382
Belgium,BEL,2020-06-26,61503
Belize,BLZ,2020-06-26,23
Benin,BEN,2020-06-26,1053
Bermuda,BMU,2020-06-26,146
Bhutan,BTN,2020-06-26,70
Bolivia,BOL,2020-06-26,27487
Bonaire Sint Eustatius and Saba,BES,2020-06-26,7
Bosnia and Herzegovina,BIH,2020-06-26,3796
Botswana,BWA,2020-06-26,125
Brazil,BRA,2020-06-26,1188631
British Virgin Islands,VGB,2020-06-26,8
Brunei,BRN,2020-06-26,141
Bulgaria,BGR,2020-06-26,3872
Burkina Faso,BFA,2020-06-26,954
Burundi,BDI,2020-06-26,144
Cambodia,KHM,2020-06-26,130
Cameroon,CMR,2020-06-26,12592
Canada,CAN,2020-06-26,102231
Cape Verde,CPV,2020-06-26,1003
Cayman Islands,CYM,2020-06-26,196
Central African Republic,CAF,2020-06-26,3805
Chad,TCD,2020-06-26,863
Chile,CHL,2020-06-26,259064
China,CHN,2020-06-26,85148
Colombia,COL,2020-06-26,77113
Comoros,COM,2020-06-26,202
Congo,COG,2020-06-26,1204
Costa Rica,CRI,2020-06-26,2515
Cote d'Ivoire,CIV,2020-06-26,8334
Croatia,HRV,2020-06-26,2483
Cuba,CUB,2020-06-26,2321
Curacao,CUW,2020-06-26,24
Cyprus,CYP,2020-06-26,992
Czechia,CZE,2020-06-26,10983
Democratic Republic of Congo,COD,2020-06-26,6551
Denmark,DNK,2020-06-26,12636
Djibouti,DJI,2020-06-26,4635
Dominica,DMA,2020-06-26,18
Dominican Republic,DOM,2020-06-26,29141
East Timor,TLS,2020-06-26,24
Ecuador,ECU,2020-06-26,53156
Egypt,EGY,2020-06-26,61130
El Salvador,SLV,2020-06-26,5336
Equatorial Guinea,GNQ,2020-06-26,3296
Eritrea,ERI,2020-06-26,144
Estonia,EST,2020-06-26,7226
Eswatini,SWZ,2020-06-26,706
Ethiopia,ETH,2020-06-26,5175
Falkland Islands,FLK,2020-06-26,13
Faroe Islands,FRO,2020-06-26,187
Fiji,FJI,2020-06-26,18
Finland,FIN,2020-06-26,6772
France,FRA,2020-06-26,16108
French Guiana,GUF,2020-06-26,3033
French Polynesia,PYF,2020-06-26,60
Gabon,GAB,2020-06-26,5087
Gambia,GMB,2020-06-26,44
Georgia,GEO,2020-06-26,919
Germany,DEU,2020-06-26,190976
Ghana,GHA,2020-06-26,16431
Gibraltar,GIB,2020-06-26,168
Greece,GRC,2020-06-26,3347
Greenland,GRL,2020-06-26,13
Grenada,GRD,2020-06-26,23
Guadeloupe,GLP,2020-06-26,174
Guam,GUM,2020-06-26,237
Guatemala,GTM,2020-06-26,14819
Guernsey,GGY,2020-06-26,252
Guinea,GIN,2020-06-26,5211
Guinea-Bissau,GNB,2020-06-26,1614
Guyana,GUY,2020-06-26,209
Haiti,HTI,2020-06-26,5429
Honduras,HND,2020-06-26,14571
Hungary,HUN,2020-06-26,4123
Iceland,ISL,2020-06-26,1828
India,IND,2020-06-26,490401
Indonesia,IDN,2020-06-26,51427
Iran,IRN,2020-06-26,215096
Iraq,IRQ,2020-06-26,39139
Ireland,IRL,2020-06-26,25396
Isle of Man,IMN,2020-06-26,338
Israel,ISR,2020-06-26,22629
Italy,ITA,2020-06-26,240105
Jamaica,JAM,2020-06-26,678
Japan,JPN,2020-06-26,18197
Jersey,JEY,2020-06-26,304
Jordan,JOR,2020-06-26,945
Kazakhstan,KAZ,2020-06-26,25020
Kenya,KEN,2020-06-26,5384
Kosovo,OWID_KOS,2020-06-26,2389
Kuwait,KWT,2020-06-26,42788
Laos,LAO,2020-06-26,19
Latvia,LVA,2020-06-26,1111
Lebanon,LBN,2020-06-26,1662
Lesotho,LSO,2020-06-26,20
Liberia,LBR,2020-06-26,689
Libya,LBY,2020-06-26,639
Liechtenstein,LIE,2020-06-26,83
Lithuania,LTU,2020-06-26,1738
Luxembourg,LUX,2020-06-26,3160
Madagascar,MDG,2020-06-26,1829
Malawi,MWI,2020-06-26,960
Malaysia,MYS,2020-06-26,8600
Maldives,MDV,2020-06-26,2283
Mali,MLI,2020-06-26,2037
Malta,MLT,2020-06-26,668
Martinique,MTQ,2020-06-26,236
Mauritania,MRT,2020-06-26,3739
Mauritius,MUS,2020-06-26,341
Mayotte,MYT,2020-06-26,2508
Mexico,MEX,2020-06-26,249540
Moldova,MDA,2020-06-26,15453
Monaco,MCO,2020-06-26,60
Mongolia,MNG,2020-06-26,216
Montenegro,MNE,2020-06-26,40
Montserrat,MSR,2020-06-26,11
Morocco,MAR,2020-06-26,11338
Mozambique,MOZ,2020-06-26,788
Myanmar,MMR,2020-06-26,293
Namibia,NAM,2020-06-26,102
Nepal,NPL,2020-06-26,11755
Netherlands,NLD,2020-06-26,49516
New Caledonia,NCL,2020-06-26,21
New Zealand,NZL,2020-06-26,1170
Nicaragua,NIC,2020-06-26,2014
Niger,NER,2020-06-26,1059
Nigeria,NGA,2020-06-26,22614
North Macedonia,MKD,2020-06-26,5198
Northern Mariana Islands,MNP,2020-06-26,30
Norway,NOR,2020-06-26,8826
Oman,OMN,2020-06-26,34902
Pakistan,PAK,2020-06-26,192970
Palestine,PSE,2020-06-26,1588
Panama,PAN,2020-06-26,28030
Papua New Guinea,PNG,2020-06-26,11
Paraguay,PRY,2020-06-26,1569
Peru,PER,2020-06-26,264689
Philippines,PHL,2020-06-26,33067
